Geo_ID,County_State,County,State,State_Abbrev
0500000US13067,"Cobb County, Georgia",Cobb County,Georgia,GA
0500000US13069,"Coffee County, Georgia",Coffee County,Georgia,GA
0500000US13071,"Colquitt County, Georgia",Colquitt County,Georgia,GA
0500000US13073,"Columbia County, Georgia",Columbia County,Georgia,GA
0500000US13075,"Cook County, Georgia",Cook County,Georgia,GA
0500000US13077,"Coweta County, Georgia",Coweta County,Georgia,GA
0500000US13079,"Crawford County, Georgia",Crawford County,Georgia,GA
0500000US13081,"Crisp County, Georgia",Crisp County,Georgia,GA
0500000US13083,"Dade County, Georgia",Dade County,Georgia,GA
0500000US13085,"Dawson County, Georgia",Dawson County,Georgia,GA
0500000US13087,"Decatur County, Georgia",Decatur County,Georgia,GA
0500000US13089,"DeKalb County, Georgia",DeKalb County,Georgia,GA
0500000US13091,"Dodge County, Georgia",Dodge County,Georgia,GA
0500000US13093,"Dooly County, Georgia",Dooly County,Georgia,GA
0500000US13095,"Dougherty County, Georgia",Dougherty County,Georgia,GA
0500000US13097,"Douglas County, Georgia",Douglas County,Georgia,GA
0500000US13099,"Early County, Georgia",Early County,Georgia,GA
0500000US13101,"Echols County, Georgia",Echols County,Georgia,GA
0500000US13103,"Effingham County, Georgia",Effingham County,Georgia,GA
0500000US13105,"Elbert County, Georgia",Elbert County,Georgia,GA
0500000US13107,"Emanuel County, Georgia",Emanuel County,Georgia,GA
0500000US13109,"Evans County, Georgia",Evans County,Georgia,GA
0500000US13111,"Fannin County, Georgia",Fannin County,Georgia,GA
0500000US13113,"Fayette County, Georgia",Fayette County,Georgia,GA
0500000US13115,"Floyd County, Georgia",Floyd County,Georgia,GA
0500000US13117,"Forsyth County, Georgia",Forsyth County,Georgia,GA
0500000US13119,"Franklin County, Georgia",Franklin County,Georgia,GA
0500000US13121,"Fulton County, Georgia",Fulton County,Georgia,GA
0500000US13123,"Gilmer County, Georgia",Gilmer County,Georgia,GA
0500000US13125,"Glascock County, Georgia",Glascock County,Georgia,GA
0500000US13127,"Glynn County, Georgia",Glynn County,Georgia,GA
0500000US13129,"Gordon County, Georgia",Gordon County,Georgia,GA
0500000US13131,"Grady County, Georgia",Grady County,Georgia,GA
0500000US13133,"Greene County, Georgia",Greene County,Georgia,GA
0500000US13135,"Gwinnett County, Georgia",Gwinnett County,Georgia,GA
0500000US13137,"Habersham County, Georgia",Habersham County,Georgia,GA
0500000US13139,"Hall County, Georgia",Hall County,Georgia,GA
0500000US13141,"Hancock County, Georgia",Hancock County,Georgia,GA
0500000US13143,"Haralson County, Georgia",Haralson County,Georgia,GA
0500000US13145,"Harris County, Georgia",Harris County,Georgia,GA
0500000US13147,"Hart County, Georgia",Hart County,Georgia,GA
0500000US13149,"Heard County, Georgia",Heard County,Georgia,GA
0500000US13151,"Henry County, Georgia",Henry County,Georgia,GA
0500000US13153,"Houston County, Georgia",Houston County,Georgia,GA
0500000US13155,"Irwin County, Georgia",Irwin County,Georgia,GA
0500000US13157,"Jackson County, Georgia",Jackson County,Georgia,GA
0500000US13159,"Jasper County, Georgia",Jasper County,Georgia,GA
0500000US13161,"Jeff Davis County, Georgia",Jeff Davis County,Georgia,GA
0500000US13163,"Jefferson County, Georgia",Jefferson County,Georgia,GA
0500000US13165,"Jenkins County, Georgia",Jenkins County,Georgia,GA
0500000US13167,"Johnson County, Georgia",Johnson County,Georgia,GA
0500000US13169,"Jones County, Georgia",Jones County,Georgia,GA
0500000US13171,"Lamar County, Georgia",Lamar County,Georgia,GA
0500000US13173,"Lanier County, Georgia",Lanier County,Georgia,GA
0500000US13175,"Laurens County, Georgia",Laurens County,Georgia,GA
0500000US13177,"Lee County, Georgia",Lee County,Georgia,GA
0500000US13179,"Liberty County, Georgia",Liberty County,Georgia,GA
0500000US13181,"Lincoln County, Georgia",Lincoln County,Georgia,GA
0500000US13183,"Long County, Georgia",Long County,Georgia,GA
0500000US13185,"Lowndes County, Georgia",Lowndes County,Georgia,GA
0500000US13187,"Lumpkin County, Georgia",Lumpkin County,Georgia,GA
0500000US13189,"McDuffie County, Georgia",McDuffie County,Georgia,GA
0500000US13191,"McIntosh County, Georgia",McIntosh County,Georgia,GA
0500000US13193,"Macon County, Georgia",Macon County,Georgia,GA
0500000US13195,"Madison County, Georgia",Madison County,Georgia,GA
0500000US13197,"Marion County, Georgia",Marion County,Georgia,GA
0500000US13199,"Meriwether County, Georgia",Meriwether County,Georgia,GA
0500000US13201,"Miller County, Georgia",Miller County,Georgia,GA
0500000US13205,"Mitchell County, Georgia",Mitchell County,Georgia,GA
0500000US13207,"Monroe County, Georgia",Monroe County,Georgia,GA
0500000US13209,"Montgomery County, Georgia",Montgomery County,Georgia,GA
0500000US13211,"Morgan County, Georgia",Morgan County,Georgia,GA
0500000US13213,"Murray County, Georgia",Murray County,Georgia,GA
0500000US13215,"Muscogee County, Georgia",Muscogee County,Georgia,GA
0500000US13217,"Newton County, Georgia",Newton County,Georgia,GA
0500000US13219,"Oconee County, Georgia",Oconee County,Georgia,GA
0500000US13221,"Oglethorpe County, Georgia",Oglethorpe County,Georgia,GA
0500000US13223,"Paulding County, Georgia",Paulding County,Georgia,GA
0500000US13225,"Peach County, Georgia",Peach County,Georgia,GA
0500000US13227,"Pickens County, Georgia",Pickens County,Georgia,GA
0500000US13229,"Pierce County, Georgia",Pierce County,Georgia,GA
0500000US13231,"Pike County, Georgia",Pike County,Georgia,GA
0500000US13233,"Polk County, Georgia",Polk County,Georgia,GA
0500000US13235,"Pulaski County, Georgia",Pulaski County,Georgia,GA
0500000US13237,"Putnam County, Georgia",Putnam County,Georgia,GA
0500000US13239,"Quitman County, Georgia",Quitman County,Georgia,GA
0500000US13241,"Rabun County, Georgia",Rabun County,Georgia,GA
0500000US13243,"Randolph County, Georgia",Randolph County,Georgia,GA
0500000US13245,"Richmond County, Georgia",Richmond County,Georgia,GA
0500000US13247,"Rockdale County, Georgia",Rockdale County,Georgia,GA
0500000US13249,"Schley County, Georgia",Schley County,Georgia,GA
0500000US13251,"Screven County, Georgia",Screven County,Georgia,GA
0500000US13253,"Seminole County, Georgia",Seminole County,Georgia,GA
0500000US13255,"Spalding County, Georgia",Spalding County,Georgia,GA
0500000US13257,"Stephens County, Georgia",Stephens County,Georgia,GA
0500000US13259,"Stewart County, Georgia",Stewart County,Georgia,GA
0500000US13261,"Sumter County, Georgia",Sumter County,Georgia,GA
0500000US13263,"Talbot County, Georgia",Talbot County,Georgia,GA
0500000US13265,"Taliaferro County, Georgia",Taliaferro County,Georgia,GA
0500000US13267,"Tattnall County, Georgia",Tattnall County,Georgia,GA
0500000US13269,"Taylor County, Georgia",Taylor County,Georgia,GA
0500000US13271,"Telfair County, Georgia",Telfair County,Georgia,GA
0500000US13273,"Terrell County, Georgia",Terrell County,Georgia,GA
0500000US13275,"Thomas County, Georgia",Thomas County,Georgia,GA
0500000US13277,"Tift County, Georgia",Tift County,Georgia,GA
0500000US13279,"Toombs County, Georgia",Toombs County,Georgia,GA
0500000US13281,"Towns County, Georgia",Towns County,Georgia,GA
0500000US13283,"Treutlen County, Georgia",Treutlen County,Georgia,GA
0500000US13285,"Troup County, Georgia",Troup County,Georgia,GA
0500000US13287,"Turner County, Georgia",Turner County,Georgia,GA
0500000US13289,"Twiggs County, Georgia",Twiggs County,Georgia,GA
0500000US13291,"Union County, Georgia",Union County,Georgia,GA
0500000US13293,"Upson County, Georgia",Upson County,Georgia,GA
0500000US13295,"Walker County, Georgia",Walker County,Georgia,GA
0500000US13297,"Walton County, Georgia",Walton County,Georgia,GA
0500000US13299,"Ware County, Georgia",Ware County,Georgia,GA
0500000US13301,"Warren County, Georgia",Warren County,Georgia,GA
0500000US13303,"Washington County, Georgia",Washington County,Georgia,GA
0500000US13305,"Wayne County, Georgia",Wayne County,Georgia,GA
0500000US13307,"Webster County, Georgia",Webster County,Georgia,GA
0500000US13309,"Wheeler County, Georgia",Wheeler County,Georgia,GA
0500000US13311,"White County, Georgia",White County,Georgia,GA
0500000US13313,"Whitfield County, Georgia",Whitfield County,Georgia,GA
0500000US13315,"Wilcox County, Georgia",Wilcox County,Georgia,GA
0500000US13317,"Wilkes County, Georgia",Wilkes County,Georgia,GA
0500000US13319,"Wilkinson County, Georgia",Wilkinson County,Georgia,GA
0500000US13321,"Worth County, Georgia",Worth County,Georgia,GA
0500000US15001,"Hawaii County, Hawaii",Hawaii County,Hawaii,HI
0500000US15003,"Honolulu County, Hawaii",Honolulu County,Hawaii,HI
0500000US15005,"Kalawao County, Hawaii",Kalawao County,Hawaii,HI
0500000US15007,"Kauai County, Hawaii",Kauai County,Hawaii,HI
0500000US15009,"Maui County, Hawaii",Maui County,Hawaii,HI
0500000US16001,"Ada County, Idaho",Ada County,Idaho,ID
0500000US16003,"Adams County, Idaho",Adams County,Idaho,ID
0500000US16005,"Bannock County, Idaho",Bannock County,Idaho,ID
0500000US16007,"Bear Lake County, Idaho",Bear Lake County,Idaho,ID
0500000US16009,"Benewah County, Idaho",Benewah County,Idaho,ID
0500000US16011,"Bingham County, Idaho",Bingham County,Idaho,ID
0500000US16013,"Blaine County, Idaho",Blaine County,Idaho,ID
0500000US16015,"Boise County, Idaho",Boise County,Idaho,ID
0500000US16017,"Bonner County, Idaho",Bonner County,Idaho,ID
0500000US16019,"Bonneville County, Idaho",Bonneville County,Idaho,ID
0500000US16021,"Boundary County, Idaho",Boundary County,Idaho,ID
0500000US16023,"Butte County, Idaho",Butte County,Idaho,ID
0500000US16025,"Camas County, Idaho",Camas County,Idaho,ID
0500000US16027,"Canyon County, Idaho",Canyon County,Idaho,ID
0500000US16029,"Caribou County, Idaho",Caribou County,Idaho,ID
0500000US16031,"Cassia County, Idaho",Cassia County,Idaho,ID
0500000US16033,"Clark County, Idaho",Clark County,Idaho,ID
0500000US16035,"Clearwater County, Idaho",Clearwater County,Idaho,ID
0500000US16037,"Custer County, Idaho",Custer County,Idaho,ID
0500000US16039,"Elmore County, Idaho",Elmore County,Idaho,ID
0500000US16041,"Franklin County, Idaho",Franklin County,Idaho,ID
0500000US16043,"Fremont County, Idaho",Fremont County,Idaho,ID
0500000US16045,"Gem County, Idaho",Gem County,Idaho,ID
0500000US16047,"Gooding County, Idaho",Gooding County,Idaho,ID
0500000US16049,"Idaho County, Idaho",Idaho County,Idaho,ID
0500000US16051,"Jefferson County, Idaho",Jefferson County,Idaho,ID
0500000US16053,"Jerome County, Idaho",Jerome County,Idaho,ID
0500000US16055,"Kootenai County, Idaho",Kootenai County,Idaho,ID
0500000US16057,"Latah County, Idaho",Latah County,Idaho,ID
0500000US16059,"Lemhi County, Idaho",Lemhi County,Idaho,ID
0500000US16061,"Lewis County, Idaho",Lewis County,Idaho,ID
0500000US16063,"Lincoln County, Idaho",Lincoln County,Idaho,ID
0500000US16065,"Madison County, Idaho",Madison County,Idaho,ID
0500000US16067,"Minidoka County, Idaho",Minidoka County,Idaho,ID
0500000US16069,"Nez Perce County, Idaho",Nez Perce County,Idaho,ID
0500000US16071,"Oneida County, Idaho",Oneida County,Idaho,ID
0500000US16073,"Owyhee County, Idaho",Owyhee County,Idaho,ID
0500000US16075,"Payette County, Idaho",Payette County,Idaho,ID
0500000US16077,"Power County, Idaho",Power County,Idaho,ID
0500000US16079,"Shoshone County, Idaho",Shoshone County,Idaho,ID
0500000US16081,"Teton County, Idaho",Teton County,Idaho,ID
0500000US16083,"Twin Falls County, Idaho",Twin Falls County,Idaho,ID
0500000US16085,"Valley County, Idaho",Valley County,Idaho,ID
0500000US16087,"Washington County, Idaho",Washington County,Idaho,ID
0500000US17001,"Adams County, Illinois",Adams County,Illinois,IL
0500000US17003,"Alexander County, Illinois",Alexander County,Illinois,IL
0500000US17005,"Bond County, Illinois",Bond County,Illinois,IL
0500000US17007,"Boone County, Illinois",Boone County,Illinois,IL
0500000US17009,"Brown County, Illinois",Brown County,Illinois,IL
0500000US17011,"Bureau County, Illinois",Bureau County,Illinois,IL
0500000US17013,"Calhoun County, Illinois",Calhoun County,Illinois,IL
0500000US17015,"Carroll County, Illinois",Carroll County,Illinois,IL
0500000US17017,"Cass County, Illinois",Cass County,Illinois,IL
0500000US17019,"Champaign County, Illinois",Champaign County,Illinois,IL
0500000US17021,"Christian County, Illinois",Christian County,Illinois,IL
0500000US17023,"Clark County, Illinois",Clark County,Illinois,IL
0500000US17025,"Clay County, Illinois",Clay County,Illinois,IL
0500000US17027,"Clinton County, Illinois",Clinton County,Illinois,IL
0500000US17029,"Coles County, Illinois",Coles County,Illinois,IL
0500000US17031,"Cook County, Illinois",Cook County,Illinois,IL
0500000US17033,"Crawford County, Illinois",Crawford County,Illinois,IL
0500000US17035,"Cumberland County, Illinois",Cumberland County,Illinois,IL
0500000US17037,"DeKalb County, Illinois",DeKalb County,Illinois,IL
0500000US17039,"De Witt County, Illinois",De Witt County,Illinois,IL
0500000US17041,"Douglas County, Illinois",Douglas County,Illinois,IL
0500000US17043,"DuPage County, Illinois",DuPage County,Illinois,IL
0500000US17045,"Edgar County, Illinois",Edgar County,Illinois,IL
0500000US17047,"Edwards County, Illinois",Edwards County,Illinois,IL
0500000US17049,"Effingham County, Illinois",Effingham County,Illinois,IL
0500000US17051,"Fayette County, Illinois",Fayette County,Illinois,IL
0500000US17053,"Ford County, Illinois",Ford County,Illinois,IL
0500000US17055,"Franklin County, Illinois",Franklin County,Illinois,IL
0500000US17057,"Fulton County, Illinois",Fulton County,Illinois,IL
0500000US17059,"Gallatin County, Illinois",Gallatin County,Illinois,IL
0500000US17061,"Greene County, Illinois",Greene County,Illinois,IL
0500000US17063,"Grundy County, Illinois",Grundy County,Illinois,IL
0500000US17065,"Hamilton County, Illinois",Hamilton County,Illinois,IL
0500000US17067,"Hancock County, Illinois",Hancock County,Illinois,IL
0500000US17069,"Hardin County, Illinois",Hardin County,Illinois,IL
0500000US17071,"Henderson County, Illinois",Henderson County,Illinois,IL
0500000US17073,"Henry County, Illinois",Henry County,Illinois,IL
0500000US17075,"Iroquois County, Illinois",Iroquois County,Illinois,IL
0500000US17077,"Jackson County, Illinois",Jackson County,Illinois,IL
0500000US17079,"Jasper County, Illinois",Jasper County,Illinois,IL
0500000US17081,"Jefferson County, Illinois",Jefferson County,Illinois,IL
0500000US17083,"Jersey County, Illinois",Jersey County,Illinois,IL
0500000US17085,"Jo Daviess County, Illinois",Jo Daviess County,Illinois,IL
0500000US17087,"Johnson County, Illinois",Johnson County,Illinois,IL
0500000US17089,"Kane County, Illinois",Kane County,Illinois,IL
0500000US17091,"Kankakee County, Illinois",Kankakee County,Illinois,IL
0500000US17093,"Kendall County, Illinois",Kendall County,Illinois,IL
0500000US17095,"Knox County, Illinois",Knox County,Illinois,IL
0500000US17097,"Lake County, Illinois",Lake County,Illinois,IL
0500000US17099,"LaSalle County, Illinois",LaSalle County,Illinois,IL
0500000US17101,"Lawrence County, Illinois",Lawrence County,Illinois,IL
0500000US17103,"Lee County, Illinois",Lee County,Illinois,IL
0500000US17105,"Livingston County, Illinois",Livingston County,Illinois,IL
