cnty_fips,display_name,Value
24045,"""Wicomico, (MD)""",307.4
24510,"""Baltimore City, (MD)""",298.6
34001,"""Atlantic, (NJ)""",244.9
34003,"""Bergen, (NJ)""",167.2
34005,"""Burlington, (NJ)""",218.1
34007,"""Camden, (NJ)""",237.5
34009,"""Cape May, (NJ)""",251.5
34011,"""Cumberland, (NJ)""",279.2
34013,"""Essex, (NJ)""",204.6
34015,"""Gloucester, (NJ)""",247.4
34019,"""Hunterdon, (NJ)""",161.7
34021,"""Mercer, (NJ)""",199.5
34023,"""Middlesex, (NJ)""",188.4
34025,"""Monmouth, (NJ)""",201
34027,"""Morris, (NJ)""",179.9
34029,"""Ocean, (NJ)""",238.1
34031,"""Passaic, (NJ)""",200
34033,"""Salem, (NJ)""",264.5
34035,"""Somerset, (NJ)""",174.9
34037,"""Sussex, (NJ)""",214.2
34039,"""Union, (NJ)""",188.1
34041,"""Warren, (NJ)""",217.3
36003,"""Allegany, (NY)""",224.8
36007,"""Broome, (NY)""",215.7
36009,"""Cattaraugus, (NY)""",243.1
36011,"""Cayuga, (NY)""",215.8
36013,"""Chautauqua, (NY)""",236.3
36015,"""Chemung, (NY)""",264.5
36017,"""Chenango, (NY)""",290.4
36023,"""Cortland, (NY)""",197.8
36025,"""Delaware, (NY)""",241.7
36029,"""Erie, (NY)""",223.2
36033,"""Franklin, (NY)""",215
36035,"""Fulton, (NY)""",221.8
36037,"""Genesee, (NY)""",218.5
36039,"""Greene, (NY)""",223.2
36041,"""Hamilton, (NY)""",212.9
36043,"""Herkimer, (NY)""",228.7
36045,"""Jefferson, (NY)""",241.2
36049,"""Lewis, (NY)""",234.4
36051,"""Livingston, (NY)""",185.1
36053,"""Madison, (NY)""",175
36055,"""Monroe, (NY)""",178.5
36057,"""Montgomery, (NY)""",232.4
36063,"""Niagara, (NY)""",250.1
36065,"""Oneida, (NY)""",230.2
36067,"""Onondaga, (NY)""",194.1
36069,"""Ontario, (NY)""",180.7
36071,"""Orange, (NY)""",195.5
36073,"""Orleans, (NY)""",228
36075,"""Oswego, (NY)""",238
36077,"""Otsego, (NY)""",211.9
36085,"""Richmond, (NY)""",266.4
36089,"""St. Lawrence, (NY)""",236.7
36095,"""Schoharie, (NY)""",205.1
36097,"""Schuyler, (NY)""",236.7
36099,"""Seneca, (NY)""",203
36101,"""Steuben, (NY)""",224.8
36105,"""Sullivan, (NY)""",203.3
36107,"""Tioga, (NY)""",193.4
36109,"""Tompkins, (NY)""",172
36111,"""Ulster, (NY)""",204
36117,"""Wayne, (NY)""",189
36121,"""Wyoming, (NY)""",227.9
36123,"""Yates, (NY)""",200.4
42001,"""Adams, (PA)""",217.7
42003,"""Allegheny, (PA)""",232.9
42005,"""Armstrong, (PA)""",232.6
42007,"""Beaver, (PA)""",246.1
42009,"""Bedford, (PA)""",253.9
42011,"""Berks, (PA)""",224.8
42013,"""Blair, (PA)""",257.6
42015,"""Bradford, (PA)""",225
42017,"""Bucks, (PA)""",181.9
42019,"""Butler, (PA)""",224.3
42021,"""Cambria, (PA)""",240.8
42023,"""Cameron, (PA)""",233.6
42025,"""Carbon, (PA)""",225.4
42027,"""Centre, (PA)""",187.5
42029,"""Chester, (PA)""",192.6
42031,"""Clarion, (PA)""",234.3
42033,"""Clearfield, (PA)""",227.8
42035,"""Clinton, (PA)""",241.2
42037,"""Columbia, (PA)""",234.9
42039,"""Crawford, (PA)""",239.4
42041,"""Cumberland, (PA)""",217.5
42043,"""Dauphin, (PA)""",219.7
42045,"""Delaware, (PA)""",216.2
42047,"""Elk, (PA)""",228.2
42049,"""Erie, (PA)""",210.8
42051,"""Fayette, (PA)""",287.2
42053,"""Forest, (PA)""",234.5
42055,"""Franklin, (PA)""",204.6
42057,"""Fulton, (PA)""",235.7
42059,"""Greene, (PA)""",271.7
42061,"""Huntingdon, (PA)""",214.3
42063,"""Indiana, (PA)""",222.9
42065,"""Jefferson, (PA)""",228.2
42067,"""Juniata, (PA)""",219.9
42069,"""Lackawanna, (PA)""",264.5
42071,"""Lancaster, (PA)""",194.6
42073,"""Lawrence, (PA)""",249.8
42075,"""Lebanon, (PA)""",230.5
42077,"""Lehigh, (PA)""",192.3
42079,"""Luzerne, (PA)""",253.7
42081,"""Lycoming, (PA)""",206.4
42083,"""McKean, (PA)""",241.4
42085,"""Mercer, (PA)""",247.6
42087,"""Mifflin, (PA)""",205.1
42089,"""Monroe, (PA)""",223.1
42091,"""Montgomery, (PA)""",202.7
42093,"""Montour, (PA)""",195
42095,"""Northampton, (PA)""",190.2
42097,"""Northumberland, (PA)""",246.4
42099,"""Perry, (PA)""",214.7
42101,"""Philadelphia, (PA)""",256.3
42103,"""Pike, (PA)""",192.2
42105,"""Potter, (PA)""",217.5
42107,"""Schuylkill, (PA)""",286.8
42109,"""Snyder, (PA)""",208.7
42111,"""Somerset, (PA)""",232.5
42113,"""Sullivan, (PA)""",230.5
42115,"""Susquehanna, (PA)""",224.7
42117,"""Tioga, (PA)""",218.6
42119,"""Union, (PA)""",183.6
42121,"""Venango, (PA)""",240.9
42123,"""Warren, (PA)""",220.5
42125,"""Washington, (PA)""",225.5
42127,"""Wayne, (PA)""",233.8
42129,"""Westmoreland, (PA)""",220.9
42131,"""Wyoming, (PA)""",259.6
42133,"""York, (PA)""",202.8
51013,"""Arlington, (VA)""",125.7
51043,"""Clarke, (VA)""",224
51047,"""Culpeper, (VA)""",190.6
51059,"""Fairfax County, (VA)""",124.6
51061,"""Fauquier, (VA)""",174.7
51069,"""Frederick, (VA)""",208
51091,"""Highland, (VA)""",188.3
51107,"""Loudoun, (VA)""",135.4
51113,"""Madison, (VA)""",200.3
51139,"""Page, (VA)""",242.8
51153,"""Prince William, (VA)""",153.1
51157,"""Rappahannock, (VA)""",187.2
51165,"""Rockingham, (VA)""",187.2
51171,"""Shenandoah, (VA)""",195.6
51179,"""Stafford, (VA)""",197.8
51187,"""Warren, (VA)""",239.8
51510,"""Alexandria, (VA)""",153.5
51600,"""Fairfax City, (VA)""",224.5
51610,"""Falls Church, (VA)""",135.4
51660,"""Harrisonburg, (VA)""",229
51683,"""Manassas, (VA)""",222.2
51685,"""Manassas Park, (VA)""",133.8
51840,"""Winchester, (VA)""",218.7
54001,"""Barbour, (WV)""",228.8
54003,"""Berkeley, (WV)""",228
54009,"""Brooke, (WV)""",270.2
54023,"""Grant, (WV)""",240.7
54027,"""Hampshire, (WV)""",217.1
54029,"""Hancock, (WV)""",279
54031,"""Hardy, (WV)""",217.5
54033,"""Harrison, (WV)""",291
54037,"""Jefferson, (WV)""",207.6
54041,"""Lewis, (WV)""",307.7
54049,"""Marion, (WV)""",306.2
54057,"""Mineral, (WV)""",250.7
54061,"""Monongalia, (WV)""",225.4
54065,"""Morgan, (WV)""",222.4
54071,"""Pendleton, (WV)""",191.9
54075,"""Pocahontas, (WV)""",239.8
54077,"""Preston, (WV)""",245.1
54083,"""Randolph, (WV)""",228.1
54091,"""Taylor, (WV)""",259.8
54093,"""Tucker, (WV)""",244.3
54097,"""Upshur, (WV)""",226
54101,"""Webster, (WV)""",249.6
9001,"""Fairfield, (CT)""",167.2
9003,"""Hartford, (CT)""",186
9005,"""Litchfield, (CT)""",184.4
9007,"""Middlesex, (CT)""",182.4
9009,"""New Haven, (CT)""",189.7
9011,"""New London, (CT)""",186.1
9013,"""Tolland, (CT)""",191
9015,"""Windham, (CT)""",208.5
23001,"""Androscoggin, (ME)""",216
23005,"""Cumberland, (ME)""",171.8
23011,"""Kennebec, (ME)""",209.5
23013,"""Knox, (ME)""",207
23015,"""Lincoln, (ME)""",206.3
23017,"""Oxford, (ME)""",184.3
23023,"""Sagadahoc, (ME)""",193.7
23027,"""Waldo, (ME)""",209.1
23031,"""York, (ME)""",171.2
25001,"""Barnstable, (MA)""",178.2
25003,"""Berkshire, (MA)""",198.9
25005,"""Bristol, (MA)""",181.6
25007,"""Dukes, (MA)""",168.3
25009,"""Essex, (MA)""",171.6
25011,"""Franklin, (MA)""",190.4
25013,"""Hampden, (MA)""",197.7
25015,"""Hampshire, (MA)""",188.6
25017,"""Middlesex, (MA)""",152.8
25019,"""Nantucket, (MA)""",174.7
25021,"""Norfolk, (MA)""",156.5
25023,"""Plymouth, (MA)""",175.8
25025,"""Suffolk, (MA)""",155.4
25027,"""Worcester, (MA)""",189.3
33001,"""Belknap, (NH)""",201.7
33003,"""Carroll, (NH)""",176.9
33005,"""Cheshire, (NH)""",189.2
33009,"""Grafton, (NH)""",185.1
33011,"""Hillsborough, (NH)""",186.9
33013,"""Merrimack, (NH)""",186.6
33015,"""Rockingham, (NH)""",182.5
33017,"""Strafford, (NH)""",191.1
33019,"""Sullivan, (NH)""",187.2
34017,"""Hudson, (NJ)""",180.4
36001,"""Albany, (NY)""",205.5
36005,"""Bronx, (NY)""",237.9
36021,"""Columbia, (NY)""",205.9
36027,"""Dutchess, (NY)""",205.1
36031,"""Essex, (NY)""",184.7
36047,"""Kings, (NY)""",225.7
36059,"""Nassau, (NY)""",217.7
36061,"""New York, (NY)""",163.9
36079,"""Putnam, (NY)""",191.5
36081,"""Queens, (NY)""",209.6
36083,"""Rensselaer, (NY)""",218
36087,"""Rockland, (NY)""",174.6
36091,"""Saratoga, (NY)""",196.2
36093,"""Schenectady, (NY)""",228.7
36103,"""Suffolk, (NY)""",214.8
36113,"""Warren, (NY)""",199.2
36115,"""Washington, (NY)""",211.5
36119,"""Westchester, (NY)""",178.2
44001,"""Bristol, (RI)""",190
44003,"""Kent, (RI)""",211.8
44005,"""Newport, (RI)""",165.4
44007,"""Providence, (RI)""",208
44009,"""Washington, (RI)""",185.5
50001,"""Addison, (VT)""",198.4
50003,"""Bennington, (VT)""",214.3
50005,"""Caledonia, (VT)""",205.9
50007,"""Chittenden, (VT)""",160.4
50015,"""Lamoille, (VT)""",186.6
50017,"""Orange, (VT)""",198.9
50021,"""Rutland, (VT)""",231.5
50023,"""Washington, (VT)""",190
50025,"""Windham, (VT)""",193.1
50027,"""Windsor, (VT)""",190.9
23003,"""Aroostook, (ME)""",198.3
23007,"""Franklin, (ME)""",196.8
23009,"""Hancock, (ME)""",192.6
23019,"""Penobscot, (ME)""",205.1
23021,"""Piscataquis, (ME)""",206.1
23025,"""Somerset, (ME)""",210.7
23029,"""Washington, (ME)""",210.7
26001,"""Alcona, (MI)""",296.7
26003,"""Alger, (MI)""",215.8
26007,"""Alpena, (MI)""",283.9
26009,"""Antrim, (MI)""",212.6
26013,"""Baraga, (MI)""",230.8
26029,"""Charlevoix, (MI)""",221.2
26031,"""Cheboygan, (MI)""",241
26033,"""Chippewa, (MI)""",217.8
26039,"""Crawford, (MI)""",247.7
26041,"""Delta, (MI)""",221.3
26043,"""Dickinson, (MI)""",211.7
26047,"""Emmet, (MI)""",223.6
26053,"""Gogebic, (MI)""",253.9
26055,"""Grand Traverse, (MI)""",212.9
26061,"""Houghton, (MI)""",238.3
26071,"""Iron, (MI)""",243.4
26079,"""Kalkaska, (MI)""",251.6
26083,"""Keweenaw, (MI)""",226.3
26089,"""Leelanau, (MI)""",185.2
26095,"""Luce, (MI)""",213.1
26097,"""Mackinac, (MI)""",217.9
26103,"""Marquette, (MI)""",220.1
26109,"""Menominee, (MI)""",232.7
26119,"""Montmorency, (MI)""",270.5
26131,"""Ontonagon, (MI)""",254
26135,"""Oscoda, (MI)""",277.9
26137,"""Otsego, (MI)""",233.6
26141,"""Presque Isle, (MI)""",271.6
26153,"""Schoolcraft, (MI)""",213.6
27001,"""Aitkin, (MN)""",184.6
27003,"""Anoka, (MN)""",141.7
27017,"""Carlton, (MN)""",195.6
27025,"""Chisago, (MN)""",186.2
27031,"""Cook, (MN)""",148.4
27037,"""Dakota, (MN)""",147.2
27053,"""Hennepin, (MN)""",151
27059,"""Isanti, (MN)""",178.4
27065,"""Kanabec, (MN)""",187.7
27075,"""Lake, (MN)""",183.7
27095,"""Mille Lacs, (MN)""",185.2
27115,"""Pine, (MN)""",191.6
27123,"""Ramsey, (MN)""",169.1
27137,"""St. Louis, (MN)""",188.6
27139,"""Scott, (MN)""",148.8
27163,"""Washington, (MN)""",143.4
33007,"""Coos, (NH)""",220.3
36019,"""Clinton, (NY)""",199.3
50009,"""Essex, (VT)""",195.9
50011,"""Franklin, (VT)""",223.5
50013,"""Grand Isle, (VT)""",174.4
50019,"""Orleans, (VT)""",219.1
55003,"""Ashland, (WI)""",254.6
55005,"""Barron, (WI)""",208
55007,"""Bayfield, (WI)""",181.5
55013,"""Burnett, (WI)""",199.2
55017,"""Chippewa, (WI)""",209.9
55019,"""Clark, (WI)""",206.9
55029,"""Door, (WI)""",199.3
55031,"""Douglas, (WI)""",193
55033,"""Dunn, (WI)""",191.3
55035,"""Eau Claire, (WI)""",211.7
55037,"""Florence, (WI)""",225.2
55041,"""Forest, (WI)""",233
55051,"""Iron, (WI)""",246.5
55067,"""Langlade, (WI)""",211.7
55069,"""Lincoln, (WI)""",206.7
55073,"""Marathon, (WI)""",202.9
55075,"""Marinette, (WI)""",245.4
55078,"""Menominee, (WI)""",229.2
55083,"""Oconto, (WI)""",228.3
55085,"""Oneida, (WI)""",212.8
55093,"""Pierce, (WI)""",183.4
55095,"""Polk, (WI)""",208.1
55099,"""Price, (WI)""",226.6
55107,"""Rusk, (WI)""",216.3
55109,"""St. Croix, (WI)""",168.4
55113,"""Sawyer, (WI)""",227.8
55115,"""Shawano, (WI)""",218.7
55119,"""Taylor, (WI)""",206.7
55125,"""Vilas, (WI)""",227.9
55129,"""Washburn, (WI)""",204
72003,"""Aguada, (PR)""",143.2
72005,"""Aguadilla, (PR)""",-1
72013,"""Arecibo, (PR)""",138.3
72027,"""Camuy, (PR)""",129.4
72065,"""Hatillo, (PR)""",114.6
72071,"""Isabela, (PR)""",145.8
72099,"""Moca, (PR)""",154.5
72115,"""Quebradillas, (PR)""",135.7
72117,"""Rincon, (PR)""",135.9
