FIPS,air_quality_annual_PM2p5,median_household_income,percent_diagnosed_diabetes,percent_EDU_less_col,percent_EDU_less_HS,percent_food_stamp,percent_high_BP,percent_high_chol,percent_obisity,percent_phys_inactivity,percent_poverty,percent_somker_status,unemployment_rate
29103,7.8,42000.0,7.3,84.3,12.1,9.0,38.4,38.8,30.6,23.4,14.2,22.8,3.1
29111,8.3,43000.0,9.2,85.6,12.8,8.9,35.3,35.7,28.6,27.4,14.4,22.3,3.5
29113,9.1,70000.0,8.8,82.1,10.0,9.6,30.0,33.5,26.8,22.3,9.4,22.1,4.6
29115,7.6,48000.0,9.2,81.5,10.8,11.7,35.6,36.9,26.9,25.4,14.7,21.4,5.4
29117,7.5,51000.0,9.5,81.0,12.4,9.9,34.2,35.7,28.7,25.9,12.8,21.2,3.0
29121,7.9,49000.0,8.0,82.5,10.6,9.4,36.6,38.4,36.2,32.4,13.0,19.5,3.7
29127,8.4,54000.0,9.1,75.2,10.6,13.9,34.7,35.9,33.0,29.6,14.3,21.1,3.5
29129,7.4,46000.0,7.5,80.8,11.3,7.1,35.5,38.0,29.2,18.8,13.6,20.7,2.9
29135,8.0,51000.0,7.6,81.0,14.7,7.2,31.2,33.6,24.4,22.2,11.6,21.2,3.4
29137,8.1,49000.0,8.5,86.2,10.0,8.9,39.4,38.0,28.2,23.3,13.0,22.2,4.4
29139,8.3,56000.0,7.4,83.6,13.0,11.4,37.6,38.4,22.7,19.9,13.0,22.4,3.7
29141,7.9,52000.0,6.7,87.4,21.7,14.7,39.6,40.9,22.6,22.2,15.0,24.6,4.7
29151,8.1,63000.0,8.0,79.6,8.4,5.5,32.5,35.5,26.1,18.0,8.5,19.8,2.6
29159,7.7,52000.0,8.8,81.5,12.4,14.5,34.5,36.0,31.9,26.8,15.5,20.6,4.7
29163,8.5,51000.0,8.9,85.0,13.3,10.7,35.1,34.1,28.5,26.8,14.9,23.4,3.9
29171,7.5,47000.0,7.4,79.6,7.2,8.6,37.9,38.0,25.3,22.7,15.2,19.5,3.1
29173,8.3,57000.0,6.7,84.6,9.5,7.5,36.1,37.4,24.7,28.6,11.4,21.7,3.4
29175,7.9,52000.0,8.8,82.1,11.4,14.3,34.3,34.8,32.8,28.7,12.1,21.9,4.2
29183,9.7,91000.0,8.7,59.2,5.0,4.0,27.7,33.3,30.0,21.8,5.0,14.6,3.5
29189,8.7,69000.0,8.9,55.6,6.0,9.9,33.1,31.5,29.7,23.3,9.1,14.5,4.5
29195,7.6,53000.0,9.1,77.5,15.3,12.7,34.2,35.6,36.8,27.4,13.1,20.0,3.5
29197,7.7,46000.0,8.3,90.8,11.4,8.1,35.7,36.4,26.8,21.3,15.2,22.2,4.3
29199,7.8,48000.0,8.2,85.1,20.3,6.3,35.5,36.4,24.0,22.2,14.3,23.2,2.6
29205,8.0,48000.0,7.3,80.6,10.0,10.9,36.9,38.1,26.7,22.7,14.6,22.4,3.3
29211,7.6,43000.0,7.9,84.8,14.5,11.2,35.6,35.7,30.7,25.2,15.6,21.4,4.9
29219,8.7,70000.0,7.9,80.6,10.5,10.5,33.2,35.5,27.4,22.8,9.0,21.0,4.1
29510,9.6,46000.0,10.6,62.8,11.3,23.6,34.2,29.4,33.2,29.0,20.8,19.5,6.4
55001,7.5,52000.0,7.8,85.2,12.6,12.7,40.4,40.3,28.2,21.9,12.3,19.2,6.2
55009,7.0,65000.0,8.1,69.7,7.5,9.3,27.9,32.9,31.7,17.1,8.5,16.5,3.4
55011,6.9,57000.0,8.9,80.9,8.2,7.6,35.6,36.8,23.8,19.1,8.0,17.4,4.2
55015,8.4,79000.0,8.2,70.1,5.1,4.0,30.8,33.2,26.3,18.4,4.5,15.3,2.8
55021,8.4,75000.0,7.6,75.8,6.7,7.4,32.1,35.0,30.5,21.1,6.9,16.8,3.4
55023,7.6,53000.0,7.2,81.1,8.2,10.4,36.4,37.8,26.0,18.0,13.3,18.1,4.4
55025,8.1,75000.0,5.9,47.6,3.8,7.2,26.2,30.7,29.2,15.4,9.6,11.8,2.8
55027,7.2,66000.0,7.1,82.0,8.8,7.5,31.9,34.9,38.3,21.5,7.2,17.7,3.2
55039,8.3,69000.0,7.7,76.1,7.7,7.9,32.5,35.2,31.2,22.3,7.6,16.3,3.2
55043,6.9,56000.0,6.8,76.8,8.1,7.1,31.2,33.0,25.7,18.3,12.0,17.9,3.0
55045,8.6,76000.0,6.7,76.7,7.7,7.0,33.1,34.4,24.0,19.4,7.4,17.0,3.0
55047,7.9,61000.0,7.4,79.1,9.3,9.3,36.3,36.6,25.9,18.7,9.7,17.8,4.3
55049,7.9,75000.0,8.2,74.7,4.6,7.4,32.7,35.2,27.8,17.1,7.2,15.9,3.4
55053,6.9,57000.0,7.5,84.4,9.5,9.5,35.4,35.5,23.9,20.9,12.7,19.9,5.2
55055,9.0,72000.0,6.9,73.3,8.0,7.2,30.2,33.3,28.8,21.1,7.3,16.9,3.3
55057,7.4,56000.0,6.9,85.0,10.2,13.3,36.6,36.1,30.9,25.9,11.9,20.0,4.3
55059,7.3,70000.0,7.4,72.2,9.8,12.3,28.9,31.3,27.6,20.7,11.0,16.8,4.3
55061,7.2,69000.0,7.0,80.1,6.4,6.0,33.5,35.9,23.6,20.0,6.7,16.6,2.8
55063,6.2,63000.0,5.8,63.9,4.7,7.8,28.2,30.8,22.4,17.1,10.0,15.0,3.0
55065,8.3,65000.0,7.7,80.6,8.5,7.6,34.4,36.5,31.4,17.9,8.8,18.3,2.6
55071,8.0,63000.0,7.1,78.1,7.0,7.8,35.5,37.6,24.3,24.8,7.9,17.0,3.4
55077,7.6,52000.0,7.9,85.8,9.5,10.5,37.9,38.4,27.2,21.8,10.3,18.5,4.4
55079,8.3,52000.0,9.9,68.7,11.3,23.8,31.5,32.3,35.0,23.0,19.0,18.0,5.4
55081,7.2,64000.0,7.2,78.7,9.2,9.6,32.4,33.8,25.2,23.8,10.5,19.2,3.2
55087,6.7,71000.0,8.2,70.0,6.0,6.0,29.1,32.4,31.8,17.6,6.6,15.5,3.1
55089,8.9,83000.0,6.3,50.4,3.2,3.1,30.7,35.5,27.1,16.6,4.3,11.9,3.1
55091,6.7,65000.0,7.3,79.9,9.2,7.5,35.9,37.3,23.3,19.1,9.1,18.2,3.4
55097,7.3,67000.0,7.4,66.6,5.9,6.7,28.8,32.7,25.0,19.3,8.3,15.1,3.5
55101,9.5,67000.0,7.4,74.2,8.9,13.9,33.0,35.2,35.9,20.2,9.4,17.7,4.7
55103,7.4,54000.0,8.2,80.3,9.6,11.6,36.8,36.6,22.6,22.7,13.4,18.3,3.5
55105,9.1,66000.0,8.3,76.5,8.3,13.3,31.4,32.8,32.2,21.6,9.3,17.8,4.4
55111,6.8,66000.0,7.4,76.2,8.8,9.6,33.5,35.1,32.5,19.8,8.1,17.0,4.0
55117,8.1,64000.0,8.0,74.3,6.3,8.8,31.5,33.7,35.9,23.3,7.6,15.6,3.1
55121,7.0,60000.0,7.0,81.0,8.0,7.6,32.8,34.9,30.3,20.3,7.3,17.3,3.7
55123,7.3,57000.0,6.9,77.1,10.1,7.9,36.0,37.3,26.3,20.4,11.9,19.1,3.2
55127,9.2,68000.0,6.5,70.5,8.5,7.4,30.5,32.2,29.8,17.9,8.3,15.5,3.6
55131,9.0,82000.0,6.4,67.1,4.9,4.4,31.1,33.7,29.7,16.7,5.1,14.8,3.1
55133,8.0,92000.0,7.8,55.2,3.8,3.5,29.1,33.7,26.8,16.9,4.2,12.3,3.1
55135,7.5,67000.0,7.3,79.0,8.2,8.0,34.9,35.7,36.2,22.3,8.0,17.3,3.5
55137,7.5,59000.0,8.5,83.4,11.7,10.0,38.1,37.7,29.5,19.2,10.5,18.0,4.2
55139,8.5,65000.0,8.6,71.0,6.6,8.0,29.5,34.0,30.3,20.0,8.7,16.4,3.2
55141,7.3,54000.0,8.3,79.4,7.6,11.3,35.1,36.1,33.1,19.4,9.4,17.2,4.4
1001,10.4,68000.0,9.6,71.7,11.3,13.4,41.3,36.4,30.9,26.6,11.2,18.0,2.8
1009,10.6,55000.0,9.5,86.7,17.2,10.0,41.8,37.5,35.8,25.5,13.1,21.0,2.4
1015,10.8,50000.0,13.3,81.1,14.9,17.0,44.2,36.1,34.1,27.6,14.5,20.0,4.1
1017,10.2,39000.0,11.3,85.6,17.4,18.7,48.5,37.7,27.3,23.3,16.3,20.6,3.7
1019,10.3,50000.0,9.0,87.1,17.2,13.9,45.7,40.5,26.7,30.1,14.7,21.1,2.5
1021,10.2,53000.0,11.3,86.4,18.2,16.1,42.2,35.1,36.2,28.0,13.9,21.5,2.9
1027,7.4,45000.0,8.8,88.2,18.7,11.9,46.6,39.7,26.5,22.7,14.2,21.9,2.7
1029,9.8,50000.0,7.6,84.0,17.8,14.9,42.7,39.1,27.1,21.4,14.2,21.1,2.6
1037,9.8,47000.0,8.8,88.4,16.8,15.9,49.9,41.4,26.8,18.6,17.4,20.3,3.1
1043,10.5,52000.0,9.6,84.6,17.7,10.5,41.5,38.0,28.8,27.8,12.5,20.1,2.4
1047,9.7,38000.0,14.4,83.4,16.1,35.3,53.9,38.7,42.0,35.7,26.7,21.8,7.4
1049,7.7,47000.0,9.4,86.0,22.0,17.7,42.0,37.9,28.8,30.8,15.2,22.2,2.5
1051,10.6,63000.0,14.2,74.2,12.7,11.3,40.1,36.8,33.1,26.0,11.5,18.3,2.7
1055,8.2,48000.0,12.7,82.3,14.7,12.9,42.9,38.0,31.7,30.9,15.6,19.7,4.1
1071,10.0,47000.0,11.0,83.8,16.5,13.3,45.2,40.0,35.7,29.9,15.3,21.0,2.9
1073,10.8,58000.0,11.8,65.9,9.5,15.6,40.1,31.9,33.5,27.8,14.4,15.6,3.6
1081,10.8,59000.0,10.6,63.6,9.6,9.8,35.8,31.8,29.2,22.0,17.9,15.7,2.8
1083,10.6,71000.0,10.4,75.1,14.7,8.8,40.5,36.3,29.5,24.4,10.4,18.4,2.5
1085,9.4,37000.0,11.2,85.3,17.8,34.8,54.2,37.5,28.5,24.8,21.9,22.7,9.2
1087,10.0,38000.0,12.4,79.5,16.4,27.1,50.3,34.6,21.0,25.7,27.9,18.6,6.0
1089,7.5,68000.0,10.4,56.2,8.3,10.1,37.8,33.1,30.2,25.0,10.5,15.3,2.7
1095,10.7,51000.0,11.8,79.3,16.7,14.5,42.3,39.0,37.8,30.4,15.4,20.3,2.4
1101,8.6,50000.0,13.5,66.3,12.7,22.3,44.7,33.6,34.8,27.8,20.4,16.7,4.9
1103,7.4,56000.0,9.7,78.7,16.0,12.6,39.3,36.3,31.2,21.5,14.4,20.0,2.6
1111,9.7,47000.0,9.6,82.9,18.1,21.2,44.8,38.5,24.7,25.5,17.5,19.8,2.7
1113,10.8,41000.0,12.5,82.5,14.7,21.3,44.4,34.7,25.2,26.0,20.3,21.3,3.1
1115,11.0,62000.0,10.6,81.9,14.2,11.5,42.9,37.7,33.6,27.8,10.5,20.0,2.6
1117,11.4,88000.0,8.6,55.8,6.8,5.4,36.8,34.8,29.0,20.2,7.0,13.5,2.1
1121,8.6,45000.0,12.1,84.7,18.2,16.2,46.1,37.2,33.3,32.8,16.9,21.5,4.1
1123,10.0,47000.0,9.5,81.2,18.8,17.8,48.1,39.2,32.4,28.3,15.2,20.1,4.0
13015,10.4,65000.0,8.8,80.2,13.8,12.3,36.1,34.6,25.9,26.2,10.2,20.1,3.5
13035,10.3,53000.0,10.0,88.9,19.9,16.2,40.2,35.5,22.3,20.3,20.8,23.0,3.6
13045,10.1,65000.0,10.8,77.9,15.0,14.4,34.3,32.0,28.3,27.1,16.8,19.4,3.7
13047,10.2,62000.0,10.2,77.0,11.1,10.4,36.5,36.1,34.4,26.7,10.1,18.1,2.7
13053,10.6,52000.0,8.8,73.0,5.8,7.3,22.6,20.7,23.8,19.5,15.6,18.2,4.5
13055,9.9,44000.0,10.5,90.3,27.7,19.8,40.8,37.6,32.0,23.9,18.8,25.5,4.8
13057,10.5,91000.0,9.4,63.1,7.9,4.8,32.1,33.8,31.4,20.3,6.7,14.6,2.6
13063,9.3,49000.0,13.1,80.9,15.1,22.8,37.8,29.3,34.8,32.4,16.8,18.9,6.5
13067,9.2,82000.0,8.2,51.6,7.4,7.2,30.9,29.5,28.2,21.3,9.2,13.1,3.3
13077,10.4,84000.0,8.4,66.7,9.6,8.3,32.7,33.3,27.5,25.2,8.6,15.2,3.4
13079,10.0,48000.0,8.5,89.4,16.9,14.9,42.7,37.7,21.0,24.4,16.1,21.7,3.7
13083,9.6,41000.0,7.7,84.2,18.5,9.5,37.5,36.4,21.0,20.7,13.0,19.8,2.6
13085,9.4,75000.0,8.0,66.4,11.7,7.6,35.6,36.3,25.9,19.0,8.7,15.8,2.7
13089,12.1,70000.0,10.3,54.4,9.7,16.9,35.0,29.8,28.0,19.0,15.8,14.0,4.6
13097,10.5,65000.0,10.9,71.9,12.3,13.7,37.2,32.8,27.2,24.8,11.5,17.2,4.4
13111,8.9,45000.0,9.4,77.9,12.0,11.0,42.7,40.4,23.3,28.0,15.6,18.2,2.8
13113,10.5,99000.0,7.7,53.2,4.5,4.3,36.2,33.9,27.5,18.1,5.3,12.3,2.9
13115,9.3,47000.0,9.5,78.6,16.3,15.0,36.5,34.1,27.4,28.8,18.4,19.8,3.7
13117,10.5,117000.0,8.1,45.2,6.6,2.7,28.3,33.9,24.8,17.8,5.1,11.4,2.5
13121,10.6,72000.0,8.8,45.5,6.9,14.0,31.1,29.1,26.9,20.1,13.0,13.1,4.7
13123,9.2,66000.0,9.6,78.6,15.6,12.3,39.8,38.9,24.7,19.2,14.0,18.9,3.0
13129,10.2,55000.0,9.1,84.1,22.1,12.5,35.6,35.4,33.8,26.9,11.8,20.9,3.2
13135,8.5,73000.0,9.5,62.6,12.1,8.5,31.9,31.2,28.9,25.1,10.4,13.9,3.5
13143,9.7,51000.0,7.8,82.7,17.7,16.7,37.7,37.6,29.1,24.4,15.5,20.5,3.5
13145,10.3,81000.0,9.7,67.6,6.4,6.4,36.4,36.6,27.1,19.7,9.0,14.5,2.9
13149,9.7,52000.0,7.9,90.8,18.1,17.3,38.7,36.7,23.1,20.4,16.4,22.6,3.9
13151,10.9,70000.0,12.9,71.9,8.2,11.6,36.1,31.7,34.5,24.6,8.7,16.5,4.2
13171,10.1,55000.0,8.1,86.0,12.8,16.7,39.1,34.6,25.3,20.0,13.8,19.7,4.2
13187,9.1,64000.0,7.3,68.6,14.0,9.3,33.4,33.3,24.0,21.6,12.5,17.0,2.8
13193,10.0,36000.0,11.1,89.9,27.7,19.9,47.6,35.6,27.9,28.5,31.1,25.5,6.3
13197,9.9,47000.0,7.8,86.6,20.1,20.7,44.0,38.1,24.1,20.8,20.6,20.4,3.6
13199,10.0,45000.0,9.1,89.2,18.5,19.3,44.7,36.6,24.2,24.1,22.1,21.6,5.3
13207,10.3,66000.0,8.5,73.4,13.2,11.5,38.7,36.6,22.0,20.7,12.8,18.0,3.1
13213,9.9,59000.0,11.2,89.4,27.7,16.1,36.3,35.7,35.7,23.8,15.9,22.8,4.3
13215,9.5,45000.0,12.1,72.5,11.9,20.2,39.1,31.0,34.1,27.6,21.1,19.8,5.3
13223,7.3,78000.0,9.4,76.1,9.5,8.4,33.9,31.8,31.5,25.5,7.3,17.3,3.0
13227,9.5,70000.0,9.0,77.3,12.5,10.0,36.8,37.1,27.1,20.6,10.5,17.4,2.8
13231,10.2,65000.0,8.2,80.5,12.9,9.3,36.2,35.8,23.2,21.3,10.1,18.6,2.8
13233,9.9,51000.0,10.2,87.3,19.3,19.3,37.3,34.2,28.6,25.9,16.3,21.3,3.6
13247,10.8,61000.0,10.3,72.8,10.7,17.9,41.5,33.8,31.9,22.5,12.7,17.2,4.6
13249,9.7,53000.0,7.7,87.9,14.2,14.3,39.9,36.2,21.9,18.9,15.0,20.1,3.7
13255,10.4,51000.0,9.5,81.9,17.1,21.4,40.8,34.8,30.3,25.9,17.9,21.3,4.7
13263,10.1,44000.0,8.5,87.4,17.4,18.8,50.8,39.2,22.9,19.9,20.8,21.5,4.5
13269,10.0,39000.0,8.7,87.5,20.5,22.4,47.5,38.7,21.6,19.0,23.2,24.3,5.7
13285,10.1,52000.0,10.5,79.9,14.8,17.2,40.7,34.0,28.7,26.0,16.4,21.2,4.4
13291,8.9,51000.0,6.5,77.3,10.9,8.8,44.1,41.0,24.1,23.1,12.9,16.9,2.7
13293,10.1,48000.0,9.3,86.4,17.3,23.6,43.7,37.7,24.7,26.7,15.2,21.0,4.0
13295,9.2,49000.0,9.1,80.8,16.8,12.5,38.4,35.9,25.6,26.4,14.1,20.3,3.1
13313,10.2,56000.0,10.4,83.6,28.6,11.7,31.8,32.4,29.8,28.3,13.0,19.7,3.9
18025,8.6,47000.0,8.3,89.5,17.2,9.6,41.2,37.9,25.6,24.8,15.6,26.1,3.7
18037,8.7,64000.0,6.8,74.5,10.6,3.1,35.4,34.8,29.3,21.4,6.7,18.1,2.4
18043,7.8,71000.0,8.6,69.9,9.0,7.8,34.1,32.3,25.3,24.4,11.5,18.0,2.8
18061,9.0,62000.0,8.6,81.6,10.2,6.2,37.9,36.5,32.8,25.3,8.8,21.0,2.7
18123,9.1,44000.0,8.0,84.0,9.5,7.8,36.9,34.9,29.5,25.1,12.3,21.6,3.1
18147,8.5,67000.0,7.3,82.7,8.9,5.4,37.1,36.2,20.4,23.1,7.9,20.8,2.7
21001,8.8,42000.0,9.4,81.6,17.0,14.6,44.4,40.7,27.6,32.9,22.1,23.4,5.0
21003,8.9,50000.0,8.7,82.7,16.5,11.4,43.9,37.9,26.0,27.0,15.3,24.4,4.0
21005,8.7,65000.0,9.0,77.3,9.5,8.2,41.7,36.8,24.4,20.9,10.0,22.0,4.0
21009,9.0,45000.0,11.2,83.8,16.3,13.4,44.1,37.9,31.8,31.0,17.3,26.0,5.3
21017,8.8,52000.0,7.1,77.0,14.4,13.4,43.6,38.3,26.0,24.3,14.1,22.1,3.9
21021,8.7,53000.0,9.0,74.2,11.3,10.9,42.1,35.8,26.6,19.6,14.0,20.6,5.0
21027,8.8,50000.0,8.4,85.6,13.7,14.3,45.1,40.5,30.3,24.2,17.1,23.9,5.2
21029,9.2,72000.0,9.1,84.3,11.2,6.6,39.5,36.1,31.6,24.3,8.7,21.5,4.6
21031,8.8,45000.0,8.5,86.0,18.5,14.7,43.7,39.3,29.5,18.3,17.1,24.8,4.6
21045,8.7,35000.0,9.6,88.8,26.1,18.6,47.1,39.3,22.8,29.2,22.7,29.2,4.1
21049,8.9,58000.0,8.5,79.9,13.2,12.8,41.2,37.2,32.8,21.0,14.4,22.5,4.4
21053,8.6,37000.0,9.3,87.7,24.4,21.5,48.5,40.4,29.5,27.7,21.5,28.2,4.4
21057,8.6,38000.0,7.8,85.1,17.9,17.4,48.7,41.6,25.0,19.9,21.0,25.3,3.5
21059,8.6,55000.0,11.1,75.6,9.5,9.9,41.3,38.8,33.5,25.7,13.4,20.6,4.3
21061,8.8,44000.0,8.1,89.6,21.4,13.4,45.5,39.7,30.7,22.3,15.8,25.5,5.1
21065,8.6,40000.0,7.8,88.5,26.4,22.5,47.7,40.1,25.8,20.7,20.6,29.6,5.2
21067,8.2,60000.0,8.5,55.0,8.1,7.9,34.9,31.7,29.5,22.3,14.6,17.0,3.9
21073,8.7,60000.0,9.2,69.3,9.8,10.2,42.0,37.2,30.1,18.6,12.8,19.1,4.4
21079,8.9,55000.0,7.5,79.9,16.1,12.7,43.6,38.7,28.3,21.9,14.0,22.4,4.5
21085,8.8,42000.0,8.4,89.1,17.3,14.6,45.2,38.5,32.3,28.0,20.5,27.1,5.6
21087,8.7,41000.0,8.3,88.4,23.6,13.4,46.3,40.6,23.0,18.1,20.1,27.6,3.7
21091,9.1,57000.0,8.9,85.8,15.2,9.5,41.6,38.2,24.4,21.5,14.4,23.2,4.4
21093,8.2,57000.0,10.3,78.0,8.3,8.9,38.4,35.6,34.7,29.6,11.2,20.3,4.7
21099,8.8,42000.0,8.3,88.6,22.9,13.8,46.7,38.5,27.4,26.1,22.1,27.6,4.4
21109,8.8,36000.0,9.2,89.8,27.9,25.8,47.2,38.8,35.0,27.5,24.0,30.1,6.3
21111,10.3,62000.0,10.8,66.1,9.2,10.6,39.9,35.3,31.1,27.5,11.4,17.5,4.8
21113,8.9,68000.0,7.3,70.8,11.8,10.1,39.2,35.7,28.7,24.2,10.5,19.4,4.0
21123,8.8,51000.0,7.6,84.7,16.3,11.8,43.9,38.5,31.4,24.6,14.7,23.0,4.9
21125,9.4,51000.0,11.9,83.9,18.5,19.1,43.6,38.3,30.6,28.7,17.9,26.9,4.5
21137,8.8,44000.0,9.6,87.4,19.1,16.2,45.7,39.4,29.5,23.9,18.4,25.9,5.6
21141,8.9,52000.0,9.5,82.8,13.0,11.6,43.9,37.8,25.4,24.0,15.1,23.5,3.8
21147,9.0,31000.0,11.9,91.5,23.8,25.8,48.2,39.7,30.3,28.8,36.2,32.3,5.7
21151,7.9,55000.0,8.8,67.9,11.9,10.8,35.2,33.8,33.7,23.8,15.5,19.3,4.1
21155,8.8,57000.0,8.5,85.7,16.9,13.3,44.0,38.7,30.6,25.6,15.7,25.1,4.4
21163,8.9,57000.0,9.8,81.6,10.0,8.4,39.5,35.6,28.9,23.7,11.6,21.4,5.3
21167,8.8,54000.0,7.4,81.3,13.3,10.7,42.8,38.3,24.1,23.6,13.1,22.3,4.6
21169,8.8,40000.0,8.6,86.9,21.0,17.8,47.2,40.6,28.3,26.0,21.4,26.1,5.4
21171,8.7,38000.0,7.2,86.6,20.6,18.4,45.4,40.3,22.0,21.7,22.5,26.7,4.0
21173,8.6,51000.0,9.4,84.4,15.2,15.3,42.9,37.9,34.6,26.9,15.7,24.2,5.3
21177,8.9,46000.0,12.4,86.9,17.5,13.6,44.3,39.5,37.3,33.2,16.9,24.5,6.6
21179,8.9,68000.0,9.5,80.7,7.9,8.8,41.5,36.6,30.9,28.6,9.2,19.5,4.3
21181,8.4,48000.0,7.7,91.1,19.6,15.2,46.0,39.7,23.0,19.4,16.8,27.1,4.3
21183,9.0,49000.0,10.5,87.0,17.9,13.9,43.1,39.0,27.0,25.5,15.0,24.7,5.5
21199,8.0,45000.0,10.7,83.2,16.6,15.5,44.6,39.6,33.6,30.7,19.1,24.5,4.9
21203,8.8,42000.0,9.0,87.1,19.9,17.8,46.4,39.5,32.7,21.7,22.4,26.9,5.0
21207,8.7,41000.0,9.6,84.5,18.5,18.8,45.8,40.4,29.2,30.9,18.1,24.6,5.4
21209,8.9,71000.0,7.3,69.6,7.3,7.4,35.3,31.9,29.8,22.3,8.0,19.6,3.7
21211,8.9,76000.0,7.8,72.0,13.0,5.7,39.2,35.5,25.7,23.7,8.4,19.4,3.8
21213,9.0,56000.0,8.8,88.0,12.4,10.5,43.8,37.0,27.7,26.2,12.0,22.7,4.2
21215,8.8,84000.0,8.4,78.6,7.4,4.9,39.0,36.2,25.9,20.1,6.8,19.9,4.2
21217,8.7,48000.0,10.1,76.5,12.3,14.8,42.1,37.5,30.4,32.1,15.9,21.3,3.9
21227,8.3,57000.0,8.7,67.8,11.7,10.4,35.4,32.2,28.4,24.1,18.7,19.6,4.3
21229,8.7,52000.0,9.5,79.7,12.4,12.2,42.2,38.1,29.5,21.3,14.2,21.4,3.9
21231,8.7,37000.0,9.4,86.7,23.7,20.2,47.5,40.5,35.1,30.4,23.6,26.5,5.1
21235,9.7,35000.0,12.1,80.0,19.0,23.9,43.3,36.7,30.8,31.0,21.7,24.9,5.0
21239,8.9,70000.0,7.0,63.2,9.0,7.1,40.3,37.0,26.9,18.1,9.1,17.1,3.4
37039,9.6,44000.0,7.8,78.1,11.2,14.3,42.1,41.3,23.4,21.6,15.1,19.5,5.0
47001,10.4,53000.0,8.5,77.2,11.4,13.9,42.1,39.3,27.1,23.9,13.3,21.3,3.8
47003,9.2,59000.0,7.7,81.9,16.5,17.4,37.3,33.5,30.4,27.1,13.0,23.1,4.1
47007,8.9,46000.0,8.2,88.6,21.6,18.3,42.1,39.4,27.2,28.2,20.8,27.2,5.2
47009,8.6,68000.0,8.5,75.4,10.6,9.4,40.8,39.1,33.9,21.7,9.2,20.8,3.4
47011,10.2,50000.0,11.9,76.5,12.9,13.7,37.8,34.8,40.5,28.1,13.8,21.0,4.1
47013,9.8,42000.0,8.1,87.0,20.8,24.3,44.2,38.6,27.7,24.3,20.0,26.8,4.8
47015,8.8,51000.0,7.5,83.7,15.9,13.1,39.9,38.4,26.6,21.2,13.3,24.2,3.4
47021,8.8,78000.0,9.0,79.5,13.4,9.4,37.5,36.2,30.6,19.2,8.7,22.0,3.1
47027,8.6,38000.0,7.2,87.0,19.3,19.7,47.7,42.0,23.7,22.4,21.0,26.8,5.3
47031,9.1,55000.0,9.7,78.8,13.1,15.6,40.4,36.5,31.5,26.4,13.8,23.0,4.1
47035,9.1,53000.0,8.5,82.5,12.9,12.9,46.7,41.7,25.2,24.5,12.0,20.4,4.8
47037,8.9,64000.0,9.2,56.7,10.3,11.0,32.7,30.3,29.7,21.3,12.8,18.6,4.2
47041,8.8,51000.0,10.3,81.1,20.5,16.2,41.4,38.4,24.3,22.9,17.5,24.4,4.5
47049,8.6,44000.0,7.9,83.4,19.3,22.6,45.4,41.1,28.3,20.1,19.4,25.7,4.0
47051,9.1,49000.0,9.6,79.2,11.9,10.6,40.4,37.2,34.1,21.4,13.9,21.5,3.8
47055,9.1,51000.0,8.7,82.1,12.9,13.7,42.1,36.5,32.7,21.9,12.5,22.6,4.3
47061,8.8,41000.0,9.0,86.6,21.8,26.7,42.7,40.1,29.2,25.5,18.2,25.7,5.4
47065,9.0,61000.0,11.1,66.7,9.7,12.3,37.4,36.1,32.8,23.6,13.3,18.3,4.0
47087,8.7,43000.0,7.8,88.4,19.5,17.1,45.8,40.5,27.3,24.2,16.8,25.7,4.3
47093,11.1,58000.0,10.6,61.2,8.1,10.1,36.1,33.9,31.6,24.8,10.9,18.1,3.3
47103,9.3,57000.0,8.2,80.9,15.1,13.9,41.2,39.1,28.0,21.5,12.4,21.7,4.1
47105,9.8,70000.0,9.5,72.7,13.0,8.6,42.2,40.2,31.9,21.7,10.6,18.6,3.4
47107,8.9,50000.0,10.7,83.0,15.0,15.3,42.3,38.0,32.9,30.4,14.0,23.4,4.5
47111,8.8,47000.0,11.0,91.0,18.4,19.2,40.7,37.3,40.8,31.9,16.7,26.1,3.7
47115,9.5,51000.0,10.4,87.5,19.0,16.7,41.9,39.1,26.6,21.6,14.7,25.2,4.3
47117,9.0,58000.0,10.2,83.8,12.7,11.7,38.5,36.5,29.3,23.5,12.1,23.6,4.5
47119,6.4,66000.0,10.9,76.0,9.6,10.3,38.1,36.0,27.0,27.8,9.9,20.3,4.7
47121,9.8,49000.0,8.5,89.8,16.0,18.0,43.3,39.1,22.6,24.5,16.0,24.7,4.9
47123,10.8,51000.0,10.2,84.7,15.4,15.8,43.7,37.9,33.8,24.5,13.8,24.4,3.8
47127,8.9,64000.0,7.2,80.6,13.6,7.7,41.3,38.7,23.1,18.9,9.8,21.5,2.6
47129,9.6,48000.0,7.7,88.6,18.5,16.6,42.8,38.7,20.5,23.1,18.8,27.6,4.3
47133,8.6,43000.0,8.4,87.5,19.6,14.3,44.2,39.5,24.8,22.3,16.3,26.4,3.6
47137,8.3,40000.0,8.5,86.5,20.7,15.2,47.7,42.8,23.0,20.4,16.5,24.1,3.8
47139,9.4,48000.0,8.0,87.4,18.4,15.0,43.1,39.8,25.0,22.4,12.4,23.9,4.1
47141,7.2,47000.0,9.0,73.6,11.8,12.7,37.2,34.7,32.3,26.5,17.0,20.8,3.7
47143,9.4,46000.0,7.9,83.4,17.5,18.5,40.6,37.4,25.8,21.2,15.0,24.1,4.8
